,symbol,expiry,strike,bid_price_call,ask_price_call,mid_price_call,last_price_call,volume_call,ib_bid_delta_call,implied_vol_mid_point_call,mid_point_delta_call,bid_price_put,ask_price_put,mid_price_put,last_price_put,volume_put,ib_bid_delta_put,implied_vol_mid_point_put,mid_point_delta_put,und_price,tte
368,GME,2021-08-20,250.0,74.7,77.4,76.05000000000001,75.42,7.0,0.6730422880507396,1.3955156418383718,0.6731995672592664,54.85,56.3,55.575,56.3,112.0,-0.3251685647245856,1.432205267105653,-0.3244408186980752,272.0,0.20355731225296442
369,GME,2021-08-20,260.0,70.85,73.55,72.19999999999999,73.5,2.0,0.6503200103940787,1.4023373911750558,0.6508672787720446,61.0,63.1,62.05,,1.0,-0.3473157868222222,1.4454230484562292,-0.34570325216394593,272.0,0.20355731225296442
370,GME,2021-08-20,270.0,67.35,70.0,68.675,69.03,27.0,0.6281749782218339,1.410779842567396,0.6292425111892822,67.4,69.55,68.475,,,-0.36883485758523116,1.4520380571681724,-0.3667369208842498,272.0,0.20355731225296442
371,GME,2021-08-20,280.0,64.05,66.7,65.375,65.0,18.0,0.607797347500433,1.4189819977030642,0.6082746426124254,74.05,76.3,75.175,74.9,2.0,-0.3896208920542497,1.4596876308333857,-0.38707758897742583,272.0,0.20355731225296442
372,GME,2021-08-20,290.0,61.0,63.6,62.3,63.55,21.0,0.5874155833471213,1.4272912955046946,0.588025853291641,80.95,83.25,82.1,82.0,4.0,-0.40980751365410956,1.4675895214521248,-0.40673281949626916,272.0,0.20355731225296442
373,GME,2021-08-20,300.0,58.15,60.7,59.425,58.73,4.0,0.5673595743756162,1.435501464100448,0.5684959279432145,,,,90.0,4.0,,,,272.0,0.20355731225296442
374,GME,2021-08-20,310.0,55.5,58.05,56.775,58.6,6.0,0.5478896449047364,1.4444253192038823,0.5498089161620177,95.35,97.8,96.57499999999999,96.5,3.0,-0.447978840194709,1.4842612632028203,-0.4438572751458558,272.0,0.20355731225296442
375,GME,2021-08-20,320.0,53.05,55.55,54.3,,3.0,0.5310821749742786,1.4533043757679993,0.5318763706544855,102.85,105.4,104.125,103.64,3.0,-0.4657765462229415,1.4935650246845917,-0.461209624011672,272.0,0.20355731225296442
376,GME,2021-08-20,330.0,50.8,53.25,52.025,53.7,2.0,0.5134363308936656,1.462912048866639,0.5148215889979305,110.5,113.1,111.8,,1.0,-0.4835451638838526,1.5021392995508653,-0.47795610803613264,272.0,0.20355731225296442
377,GME,2021-08-20,340.0,49.6,51.05,50.325,,,0.4964662313405279,1.4811502035062263,0.5000830220536272,118.35,120.95,119.65,,,-0.4994085596618932,1.5112436566759118,-0.4939112621687961,272.0,0.20355731225296442
378,GME,2021-08-20,350.0,46.7,49.05,47.875,47.75,25.0,0.48026496250946354,1.481183751820128,0.4827895006824919,126.3,129.0,127.65,,,-0.5157625156184207,1.520584103079592,-0.5091280955937981,272.0,0.20355731225296442
379,GME,2021-08-20,360.0,44.85,47.15,46.0,,4.0,0.4660168653033828,1.4902876772837659,0.46784322017660107,134.4,137.0,135.7,,,-0.5304253124784206,1.5283208051232264,-0.5239778889845963,272.0,0.20355731225296442
380,GME,2021-08-20,370.0,43.2,45.4,44.3,,8.0,0.45249025229938605,1.5004941725718568,0.4538157119655293,142.65,145.3,143.97500000000002,,,-0.5441886279820543,1.538216829547733,-0.5377560793481049,272.0,0.20355731225296442
381,GME,2021-08-20,380.0,41.6,43.75,42.675,,5.0,0.4384965720541821,1.509934915669768,0.4403027820216328,151.6,153.65,152.625,,,-0.5551496915972859,1.5535518143741682,-0.5497419611579584,272.0,0.20355731225296442
382,GME,2021-08-20,390.0,40.1,42.25,41.175,42.0,6.0,0.4248560821877246,1.5198081260761254,0.42752939555431113,160.1,162.15,161.125,,,-0.5680710663316411,1.5637177611618243,-0.5621581527083302,272.0,0.20355731225296442
383,GME,2021-09-17,210.0,101.65,104.55,103.1,,1.0,0.7643723429258666,1.3594830365719943,0.7640237073728529,42.65,44.35,43.5,,,-0.23512800118098282,1.414967933028417,-0.23530617678191845,272.0,0.2826086956521739
384,GME,2021-09-17,220.0,97.0,99.9,98.45,,,0.7441630087252502,1.363931515256807,0.7438183112517258,48.0,49.75,48.875,,1.0,-0.25498419911882403,1.417729578103017,-0.2546845429355782,272.0,0.2826086956521739
385,GME,2021-09-17,230.0,92.65,95.5,94.075,,1.0,0.724003186420544,1.3685561549130654,0.7238454683932442,53.6,55.4,54.5,,,-0.27463800803773725,1.4204959949997036,-0.27387345328962864,272.0,0.2826086956521739
386,GME,2021-09-17,240.0,88.55,91.4,89.975,,,0.7046476167207646,1.3736379592072385,0.7042003061390549,59.45,61.35,60.400000000000006,,,-0.29393199695436906,1.4240413425107221,-0.2927713221028079,272.0,0.2826086956521739
387,GME,2021-09-17,250.0,84.75,87.55,86.15,86.0,3.0,0.6853481808155678,1.379422680022835,0.6849800795270365,65.6,67.55,66.57499999999999,67.0,6.0,-0.31293316771263424,1.4285581915078496,-0.3112795207534935,272.0,0.2826086956521739
388,GME,2021-09-17,260.0,81.15,83.95,82.55000000000001,,2.0,0.6663349054318002,1.3851818158798135,0.6662063251089778,71.95,74.0,72.975,,,-0.3316011481765249,1.4332717697282789,-0.32937670783838524,272.0,0.2826086956521739
389,GME,2021-09-17,270.0,77.8,80.55,79.175,,2.0,0.6477866593762669,1.3911781744452265,0.6479385057932949,78.55,80.65,79.6,,1.0,-0.34969838155613775,1.4384108244011096,-0.34700121794467975,272.0,0.2826086956521739
390,GME,2021-09-17,280.0,75.0,77.4,76.2,80.5,6.0,0.6307918557466451,1.4008504742001318,0.6305943467380867,85.35,87.55,86.44999999999999,,,-0.36724051616120057,1.4441799893302285,-0.3640895675850251,272.0,0.2826086956521739
391,GME,2021-09-17,290.0,,,,86.75,3.0,,,,92.3,94.65,93.475,,,-0.3844740152403386,1.4498599549282796,-0.3806886995646698,272.0,0.2826086956521739
392,GME,2021-09-17,300.0,,,,70.0,14.0,,,,99.5,101.85,100.675,,,-0.4010494356828138,1.4556576452560108,-0.3967649701930417,272.0,0.2826086956521739
393,GME,2021-09-17,310.0,66.35,68.95,67.65,,5.0,0.5800485585075994,1.4170170540207774,0.5804533338977654,106.85,109.25,108.05,,,-0.41708139852059106,1.4617587300846968,-0.41228233461591735,272.0,0.2826086956521739
394,GME,2021-09-17,320.0,63.9,66.4,65.15,,,0.564828763954455,1.4229658399802316,0.5648944395723213,114.35,116.85,115.6,,,-0.4324616871074548,1.4683327849574692,-0.42720320019900915,272.0,0.2826086956521739
395,GME,2021-09-17,330.0,61.6,64.2,62.900000000000006,,,0.5505865609968649,1.4307891962377348,0.5502086707547392,122.05,124.55,123.3,,,-0.44292810023594664,1.4750995145723858,-0.44156377450778694,272.0,0.2826086956521739
396,GME,2021-09-17,340.0,59.45,62.0,60.725,,,0.5359432197491232,1.4375798995586269,0.5359085339238331,129.8,132.4,131.10000000000002,,1.0,-0.45736478751701937,1.4813414394371727,-0.45549545434834593,272.0,0.2826086956521739
397,GME,2021-09-17,350.0,57.4,59.95,58.675,,1.0,0.5218782008855678,1.4443710373454703,0.5221527247840821,137.75,140.35,139.05,,,-0.4714246740156805,1.4880781849636509,-0.4688294194504785,272.0,0.2826086956521739
398,GME,2021-09-17,360.0,55.5,58.0,56.75,,1.0,0.50810964869269,1.4513047347135177,0.5089578454857905,145.8,148.35,147.075,,,-0.4848889849401958,1.4941407076492044,-0.4817964359878323,272.0,0.2826086956521739
399,GME,2021-09-17,370.0,53.8,56.2,55.0,,,0.49520781350361925,1.4593799100227234,0.49652782915274735,153.95,156.55,155.25,,,-0.497875392205767,1.5009560907356259,-0.4941297113249924,272.0,0.2826086956521739
400,GME,2021-09-17,380.0,52.05,54.45,53.25,,,0.48448926041495116,1.465686526566051,0.48422713746556584,162.2,164.85,163.52499999999998,,,-0.5091216442202099,1.5077741072553612,-0.5059863102597397,272.0,0.2826086956521739
401,GME,2021-09-17,390.0,,,,60.7,1.0,,,,170.6,173.25,171.925,,,-0.520134859995743,1.515137815935383,-0.5172597052838493,272.0,0.2826086956521739
402,GME,2021-10-15,210.0,104.55,115.0,109.775,,,0.7648957337482635,1.3343893577594892,0.7653469634593876,45.85,54.95,50.400000000000006,,,-0.2327864551657118,1.388115019722157,-0.2331211015987812,272.0,0.3616600790513834
403,GME,2021-10-15,220.0,100.35,110.05,105.19999999999999,,,0.7447626656275529,1.3342884890886189,0.747175465524208,51.3,61.25,56.275,,,-0.2527268992151716,1.3946635733333097,-0.25026708968419165,272.0,0.3616600790513834
404,GME,2021-10-15,230.0,96.05,105.7,100.875,,,0.7251363004689214,1.33467636170529,0.7291639089234282,57.0,66.1,61.55,,,-0.2711027210778724,1.3856610060531331,-0.2678754873678699,272.0,0.3616600790513834
405,GME,2021-10-15,240.0,,,,105.75,1.0,,,,62.95,71.85,67.4,,,-0.2894994799389946,1.3930294374366596,-0.2818300710382966,272.0,0.3616600790513834
406,GME,2021-10-15,250.0,88.1,97.75,92.925,,,0.6874240446304228,1.3366835322560358,0.6938696651084836,69.1,77.0,73.05,,,-0.30705738801946436,1.384794244560145,-0.2991447971721495,272.0,0.3616600790513834
407,GME,2021-10-15,260.0,84.5,94.45,89.475,,,0.6689434212759684,1.3416041251088986,0.6770021883284703,75.5,85.35,80.425,,,-0.3247165947553935,1.403302110159169,-0.31401710945434824,272.0,0.3616600790513834
408,GME,2021-10-15,270.0,81.05,89.8,85.425,,,0.6502742775790048,1.3333197797589271,0.6591414646909612,82.1,90.95,86.525,,,-0.342439364512225,1.396817084645673,-0.3307264778551283,272.0,0.3616600790513834
409,GME,2021-10-15,280.0,77.85,86.8,82.32499999999999,,,0.6332342470548317,1.338112827066145,0.6429429332105248,88.9,97.9,93.4,95.0,3.0,-0.3587343087513265,1.4006539105481357,-0.34611244413213105,272.0,0.3616600790513834
410,GME,2021-10-15,290.0,74.7,84.6,79.65,,,0.6169470107386668,1.3470219052588126,0.6277631599735286,95.85,104.9,100.375,,,-0.374246612487249,1.4035047414954132,-0.36123078969602573,272.0,0.3616600790513834
411,GME,2021-10-15,300.0,,,,78.97,82.0,,,,102.1,113.6,107.85,,,-0.3924403093990361,1.4119570490140927,-0.3751714223235597,272.0,0.3616600790513834
412,GME,2021-10-15,310.0,72.0,78.1,75.05,70.0,2.0,0.5906419809352572,1.3690135378007187,0.599793722689773,109.4,120.85,115.125,,,-0.40857348363981905,1.4148910165515873,-0.38944946596019103,272.0,0.3616600790513834
413,GME,2021-10-15,320.0,69.4,76.6,73.0,73.15,2.0,0.575476507920838,1.380411266614331,0.5867947590002236,115.05,129.8,122.42500000000001,,,-0.4289901600700801,1.416140942624737,-0.40362380089741057,272.0,0.3616600790513834
414,GME,2021-10-15,330.0,64.45,73.35,68.9,,,0.5543238690315818,1.3577679649489638,0.5681037608527562,122.55,137.2,129.875,,,-0.443044635310956,1.4178079704513051,-0.4173788096320892,272.0,0.3616600790513834
415,GME,2021-10-15,340.0,62.05,71.6,66.82499999999999,,,0.5397902281937349,1.3648928125792557,0.5550998844140819,130.15,145.05,137.60000000000002,,,-0.4572021153269686,1.421917321269416,-0.4303207918086287,272.0,0.3616600790513834
416,GME,2021-10-15,350.0,59.9,69.5,64.7,,,0.5252580333242024,1.3694338794288201,0.5420603577584191,138.05,153.05,145.55,,,-0.4714194943526194,1.427761724815998,-0.4425188015683542,272.0,0.3616600790513834
417,GME,2021-10-15,360.0,57.9,67.35,62.625,,,0.5113148013360684,1.3730670536897605,0.5292609805690667,147.0,161.25,154.125,,,-0.4818563886538939,1.4415463634475627,-0.45265414715615315,272.0,0.3616600790513834
418,GME,2021-10-15,370.0,56.0,65.45,60.725,,,0.4978418742168839,1.3778153951538774,0.5171265434258631,156.1,169.0,162.55,,,-0.4914021261714298,1.4514699071067798,-0.46306949275127784,272.0,0.3616600790513834
419,GME,2021-10-15,380.0,54.15,63.65,58.9,,,0.48634438873956837,1.3822351876784487,0.5053366645945522,164.35,177.15,170.75,,,-0.5031001063769269,1.4565231302702508,-0.474098972008575,272.0,0.3616600790513834
420,GME,2021-10-15,390.0,52.4,61.85,57.125,,,0.4750766757075393,1.3860318373810805,0.49379982139975226,172.55,185.1,178.825,,,-0.5135694207618691,1.4470240517033777,-0.4906555678991471,272.0,0.3616600790513834
421,GME,2021-11-19,210.0,108.9,120.15,114.525,,,0.7653515761702171,1.2665940791773416,0.7675282286913058,52.0,61.4,56.7,,,-0.2315398540097041,1.343201616390971,-0.22908802662443484,272.0,0.46047430830039526
422,GME,2021-11-19,220.0,104.4,115.7,110.05000000000001,,,0.7467923990157869,1.264974273981497,0.7505978154511609,57.7,67.15,62.425000000000004,,,-0.24859880440501647,1.3423540022841653,-0.24488453717885172,272.0,0.46047430830039526
423,GME,2021-11-19,230.0,101.05,109.8,105.425,,1.0,0.7293367566196046,1.257563786650554,0.7334313991454822,63.35,72.55,67.95,,,-0.2636392595811074,1.3349994801097373,-0.26095371402412415,272.0,0.46047430830039526
424,GME,2021-11-19,240.0,97.05,105.9,101.475,,,0.7121040574924291,1.2582481364456883,0.7168481463133475,69.65,78.55,74.1,,2.0,-0.2793920074842963,1.3352000664343886,-0.2764317246724287,272.0,0.46047430830039526
425,GME,2021-11-19,250.0,93.4,102.25,97.825,105.0,7.0,0.69465896187394,1.2606539909392418,0.700667312137636,75.9,84.75,80.325,,3.0,-0.29550294081578915,1.3338186669053282,-0.29182889945481305,272.0,0.46047430830039526
426,GME,2021-11-19,260.0,89.7,98.9,94.30000000000001,,,0.6775966747581427,1.2621557638477758,0.6847132824753785,82.35,91.15,86.75,,,-0.3116696762802836,1.3330344793965692,-0.3069615075666292,272.0,0.46047430830039526
427,GME,2021-11-19,270.0,86.7,95.6,91.15,,,0.6608091886648516,1.2667031874067132,0.6694399547684606,89.05,96.0,92.525,,,-0.32755720857426285,1.3201291357784601,-0.3233025164756512,272.0,0.46047430830039526
428,GME,2021-11-19,280.0,83.45,92.35,87.9,,2.0,0.6446549305840573,1.2673030159113468,0.6540497445207086,96.15,104.5,100.325,,,-0.3422807346549756,1.3354644524078179,-0.3359892117677662,272.0,0.46047430830039526
429,GME,2021-11-19,290.0,80.55,89.5,85.025,,,0.6292423538644328,1.2711562596253745,0.6394560408450614,102.85,112.85,107.85,,,-0.35738846124165324,1.3442629511399167,-0.34895450221995183,272.0,0.46047430830039526
430,GME,2021-11-19,300.0,80.0,86.7,83.35,,8.0,0.6194537509598607,1.2900613914958818,0.6277052868500504,110.05,120.0,115.025,,,-0.3724702586985625,1.3458725812138719,-0.36254977732818683,272.0,0.46047430830039526
431,GME,2021-11-19,310.0,75.7,84.05,79.875,,,0.6010898118545901,1.2812002985994182,0.6119043112183276,115.25,129.35,122.3,,,-0.39115563718986585,1.3470941045034432,-0.37589094070148366,272.0,0.46047430830039526
432,GME,2021-11-19,320.0,72.45,81.55,77.0,,,0.583693030696349,1.2791852683144826,0.5974645116537828,122.7,136.7,129.7,,3.0,-0.40474943655807594,1.3483906662418907,-0.3889074585164206,272.0,0.46047430830039526
433,GME,2021-11-19,330.0,70.55,79.2,74.875,,,0.5716361375490636,1.285979100976297,0.5850466841511291,130.3,144.25,137.275,,,-0.4197579546157662,1.35054957628201,-0.40144687742913476,272.0,0.46047430830039526
434,GME,2021-11-19,340.0,68.25,77.05,72.65,,,0.5586951383092406,1.2897544193230477,0.5724601170200267,138.15,151.9,145.025,,,-0.43198502384556514,1.3536362581192591,-0.4134703628958616,272.0,0.46047430830039526
435,GME,2021-11-19,350.0,66.1,74.85,70.475,,,0.5463031766378632,1.2927223903892235,0.5600864851441417,145.95,159.65,152.8,,1.0,-0.44397084185588426,1.3556461558325463,-0.4253777349632917,272.0,0.46047430830039526
436,GME,2021-11-19,360.0,64.0,72.95,68.475,,,0.5333059157504964,1.2966898835141147,0.5483122807569287,153.7,167.55,160.625,,,-0.455857159515253,1.357017868749455,-0.4371092394683449,272.0,0.46047430830039526
437,GME,2021-11-19,370.0,62.05,70.9,66.475,,,0.5201967962059987,1.299339474997981,0.536600207421183,161.75,175.55,168.65,,,-0.46890447261506846,1.3598799542261402,-0.4481969892619303,272.0,0.46047430830039526
438,GME,2021-11-19,380.0,60.2,69.1,64.65,,1.0,0.5074970560786188,1.3031374184867093,0.525522835406269,169.5,183.65,176.575,,,-0.48049354132762545,1.3601954827102263,-0.45957320860217477,272.0,0.46047430830039526
439,GME,2021-11-19,390.0,57.9,67.85,62.875,,,0.49603064047737006,1.3064480940376593,0.5146783096048276,177.5,191.6,184.55,,,-0.49239275642364183,1.3600853951330123,-0.4707845223587632,272.0,0.46047430830039526
440,GME,2022-01-21,210.0,121.65,134.05,127.85000000000001,,,0.7723701742859408,1.2787688534831936,0.7775803603800233,66.55,74.55,70.55,,,-0.2201504204076768,1.3537189726992571,-0.21713528075653477,272.0,0.6383399209486166
441,GME,2022-01-21,220.0,118.6,130.2,124.39999999999999,,,0.758049515630554,1.2854207289062591,0.7642673698977065,72.7,81.65,77.17500000000001,,,-0.2338126562626359,1.3592397413065338,-0.22956082396631483,272.0,0.6383399209486166
442,GME,2022-01-21,230.0,114.9,125.9,120.4,,,0.7435494371552637,1.2812451573857988,0.7503774991452943,78.95,87.9,83.42500000000001,,,-0.24667502847358824,1.356606110314975,-0.24239693767918635,272.0,0.6383399209486166
443,GME,2022-01-21,240.0,112.1,121.15,116.625,117.0,6.0,0.7303718530459061,1.2782283691708054,0.7366938740263954,85.55,94.4,89.975,,,-0.2597030906727139,1.3562821419116076,-0.25486904114971143,272.0,0.6383399209486166
444,GME,2022-01-21,250.0,109.4,117.95,113.67500000000001,,1.0,0.7176281428284627,1.284638285858339,0.7241992753620138,92.1,101.0,96.55,,2.0,-0.27253164736550295,1.3543655084519062,-0.267325852906231,272.0,0.6383399209486166
445,GME,2022-01-21,260.0,106.15,114.9,110.525,,,0.7038695448574293,1.2861575664296574,0.7114768471450187,98.9,107.5,103.2,,,-0.2851002758617601,1.3517489788203314,-0.2797061750042755,272.0,0.6383399209486166
446,GME,2022-01-21,270.0,103.75,112.0,107.875,,1.0,0.6912198846398817,1.2924573308813163,0.6996725441664734,106.0,115.45,110.725,,1.0,-0.29818694897405223,1.359272758143377,-0.29056778753180046,272.0,0.6383399209486166
447,GME,2022-01-21,280.0,100.95,108.8,104.875,,1.0,0.6790313249273847,1.2923465575741846,0.6872936484331799,113.2,122.6,117.9,,,-0.3101880310291372,1.3603632611284788,-0.3019868092314506,272.0,0.6383399209486166
448,GME,2022-01-21,290.0,,,,114.9,1.0,,,,118.4,130.8,124.60000000000001,,,-0.32680365283979157,1.3538222402743916,-0.31436333097528957,272.0,0.6383399209486166
449,GME,2022-01-21,300.0,94.95,102.2,98.575,,,0.6536294619819509,1.2839389912431276,0.6618051302994648,125.5,137.0,131.25,133.0,2.0,-0.33913047596227913,1.3454980810974473,-0.3269670152764479,272.0,0.6383399209486166
450,GME,2022-01-21,310.0,92.45,101.05,96.75,,1.0,0.6414790152023492,1.2943432336104246,0.6519576529961947,133.05,146.5,139.775,,1.0,-0.34941568718695565,1.3597033084924313,-0.3355179102424012,272.0,0.6383399209486166
451,GME,2022-01-21,320.0,90.0,98.7,94.35,,,0.6294886380779916,1.296186012973939,0.6409016327638057,140.55,154.25,147.4,,,-0.3610793786370707,1.3611882024572048,-0.34595808031399133,272.0,0.6383399209486166
452,GME,2022-01-21,330.0,87.65,96.35,92.0,,,0.6178020098836178,1.2974301931720205,0.6299919838346184,148.2,161.9,155.05,,,-0.37359389789973274,1.3618356577418629,-0.35632348873164055,272.0,0.6383399209486166
453,GME,2022-01-21,340.0,85.4,94.15,89.775,,,0.6069182446241612,1.2990613756725666,0.6194189279001507,156.45,169.6,163.02499999999998,,,-0.383871005022689,1.3653893928238123,-0.365868870044749,272.0,0.6383399209486166
454,GME,2022-01-21,350.0,82.75,92.5,87.625,88.5,123.0,0.5949627401418831,1.300528690770266,0.6090662807617861,164.25,177.45,170.85,,1.0,-0.3940822162206909,1.366080010709926,-0.37576053334515236,272.0,0.6383399209486166
455,GME,2022-01-21,360.0,81.65,89.95,85.80000000000001,,,0.5873421924171197,1.3048662937250746,0.5996356866474108,171.7,185.35,178.52499999999998,,,-0.40442403293488777,1.3640294791889205,-0.3860529432359203,272.0,0.6383399209486166
456,GME,2022-01-21,370.0,79.65,88.05,83.85,,,0.5772891597150603,1.3067476942458374,0.5899046598160851,180.2,193.35,186.77499999999998,,,-0.41448532602729143,1.3679844097286493,-0.39478426793749244,272.0,0.6383399209486166
457,GME,2022-01-21,380.0,77.7,86.6,82.15,,1.0,0.5674282637643334,1.3106800887630738,0.5809358725730285,188.25,201.4,194.825,,,-0.4242395135483633,1.3686865137492625,-0.4040385260863285,272.0,0.6383399209486166
458,GME,2022-01-21,390.0,75.95,84.6,80.275,,,0.5571638223301687,1.3116981110328316,0.5714853001430118,196.4,209.8,203.10000000000002,,,-0.433662188250523,1.371245210795779,-0.4126290918645362,272.0,0.6383399209486166
459,GME,2022-06-17,210.0,137.7,155.0,146.35,,,0.7875354910239807,1.2237721740869187,0.797850009406961,86.0,98.75,92.375,,,-0.19588048013826567,1.3288197203364212,-0.19129726611289855,272.0,1.0533596837944663
460,GME,2022-06-17,220.0,134.55,152.0,143.275,,,0.7758623179731802,1.2265149239994366,0.7875524880623164,92.85,105.2,99.025,,,-0.20436047920338118,1.3250992275099829,-0.2011424845143044,272.0,1.0533596837944663
461,GME,2022-06-17,230.0,131.55,149.0,140.275,,,0.7650730510010172,1.228449714270664,0.7773959955610681,99.85,112.2,106.025,,,-0.21469507890862863,1.3244777866809962,-0.21052476337494652,272.0,1.0533596837944663
462,GME,2022-06-17,240.0,128.65,146.0,137.325,,,0.7542420875578744,1.229446572468868,0.7673364729514518,106.95,119.3,113.125,,,-0.2229993684673238,1.3237735255017498,-0.21976666847761572,272.0,1.0533596837944663
463,GME,2022-06-17,250.0,125.9,143.0,134.45,,,0.74333866717462,1.2299451615078545,0.7574052786420497,110.3,127.5,118.9,,1.0,-0.2379323266060029,1.3062914558515222,-0.23122599370447317,272.0,1.0533596837944663
464,GME,2022-06-17,260.0,123.25,140.5,131.875,,,0.7326677892372658,1.232578377952402,0.7479923481983205,117.65,135.0,126.325,,,-0.24772212648789319,1.3074339994965873,-0.24005777732935218,272.0,1.0533596837944663
465,GME,2022-06-17,270.0,120.75,138.0,129.375,,,0.7223470187572585,1.2348163222853041,0.738747821629435,128.0,142.5,135.25,,,-0.2571542676166974,1.3244408699025259,-0.24615855919714758,272.0,1.0533596837944663
466,GME,2022-06-17,280.0,118.3,135.5,126.9,,,0.7125931200467784,1.2362074311967848,0.729576673638766,132.6,150.0,141.3,,,-0.2657499735679038,1.3079252652345268,-0.25747526130654097,272.0,1.0533596837944663
467,GME,2022-06-17,290.0,115.95,133.5,124.725,,,0.7031254994242939,1.2397843288475605,0.721014022505607,140.25,157.5,148.875,,,-0.2747267768398959,1.3077192678336802,-0.26602021411119836,272.0,1.0533596837944663
468,GME,2022-06-17,300.0,113.7,131.0,122.35,,,0.6939083376358062,1.2402545881587896,0.712084239418463,147.95,165.5,156.725,,,-0.28363314819112495,1.3096195759457234,-0.2740152075961231,272.0,1.0533596837944663
469,GME,2022-06-17,310.0,111.5,129.0,120.25,,,0.6848560644998011,1.2427206206345092,0.7037420021604788,155.7,173.0,164.35,,,-0.29245721000438635,1.3082904358126366,-0.28246323548478036,272.0,1.0533596837944663
470,GME,2022-06-17,320.0,113.2,125.5,119.35,,1.0,0.6844219720762701,1.2566405951974269,0.6980694452780656,163.55,180.5,172.025,,,-0.3012960415430736,1.3067746632233694,-0.2908242362848503,272.0,1.0533596837944663
471,GME,2022-06-17,330.0,111.15,123.5,117.325,,,0.675238560674218,1.2580981951970138,0.6900241296197471,171.45,188.5,179.975,,,-0.3100689688034673,1.3074295778485903,-0.29859619659018577,272.0,1.0533596837944663
472,GME,2022-06-17,340.0,109.2,121.5,115.35,,,0.6663065574898007,1.2593394479526567,0.6821096307554169,179.45,196.5,187.975,,,-0.3195742812574027,1.3079190687360505,-0.3062501595790236,272.0,1.0533596837944663
473,GME,2022-06-17,350.0,107.55,119.9,113.725,,,0.6578551507090602,1.2633907566632117,0.6750435845082584,187.5,204.5,196.0,,,-0.32865122731509033,1.3080284289696293,-0.3138435291114252,272.0,1.0533596837944663
474,GME,2022-06-17,360.0,105.65,118.05,111.85,,,0.6505940662014473,1.2642921844843238,0.6674106177755637,195.6,213.0,204.3,,,-0.33655822213590164,1.3102937455087798,-0.3207790764461296,272.0,1.0533596837944663
475,GME,2022-06-17,370.0,103.85,116.0,109.925,,,0.6434902324726421,1.2641141302486014,0.6596595439248872,203.75,221.0,212.375,,,-0.34128655824360193,1.3097366509023591,-0.32824488256632767,272.0,1.0533596837944663
476,GME,2022-06-17,380.0,101.95,114.55,108.25,,,0.6359866796789072,1.2658183966128567,0.652544996884414,211.95,229.5,220.725,,,-0.34836913566708283,1.3113617404743407,-0.33502990784742137,272.0,1.0533596837944663
477,GME,2022-06-17,390.0,100.25,112.6,106.425,,,0.6283044425192591,1.265537185711911,0.6450537449332554,220.1,238.0,229.05,,,-0.36755493720560445,1.3122196898013734,-0.341864303262956,272.0,1.0533596837944663
478,GME,2023-01-20,210.0,149.0,167.0,158.0,,,0.8007776144549756,1.0935938386871407,0.8130099637586369,96.0,114.0,105.0,,,-0.18623758579707922,1.1921588151412266,-0.17390087318815073,272.0,1.6660079051383399
479,GME,2023-01-20,220.0,146.2,164.5,155.35,,,0.7914808075943646,1.0966770337494087,0.8044580057647936,103.5,121.5,112.5,,,-0.19408663682907432,1.1942311725434434,-0.18148364735409483,272.0,1.6660079051383399
480,GME,2023-01-20,230.0,143.5,161.5,152.5,,,0.7824647659202026,1.0964859147655952,0.7956397790473357,111.0,129.0,120.0,,,-0.2018486447218096,1.195183797332137,-0.18904670563420267,272.0,1.6660079051383399
481,GME,2023-01-20,240.0,141.0,159.0,150.0,,,0.7732517932283391,1.0987256130266474,0.7873735099132798,118.5,136.5,127.5,,,-0.2100160511328098,1.1951630426084248,-0.1966039018733714,272.0,1.6660079051383399
482,GME,2023-01-20,250.0,138.5,156.5,147.5,,,0.7640124867446417,1.0999363474375552,0.7791340586275552,125.5,144.0,134.75,,,-0.21835333832932666,1.191784783473096,-0.2045919345922167,272.0,1.6660079051383399
483,GME,2023-01-20,260.0,136.0,154.0,145.0,,,0.7548222402194479,1.1002405527438905,0.7709060530126188,133.0,152.0,142.5,,1.0,-0.22667968112807674,1.1926670889044966,-0.21174504624181623,272.0,1.6660079051383399
484,GME,2023-01-20,270.0,133.5,151.5,142.5,142.76,3.0,0.7456778766579812,1.0997409778973315,0.7626765107592461,140.5,159.5,150.0,,,-0.23589133500897,1.190378980783246,-0.21934707138817944,272.0,1.6660079051383399
485,GME,2023-01-20,280.0,131.5,146.0,138.75,,,0.7378779244518516,1.0872417729140778,0.7520695744932324,148.5,167.5,158.0,,,-0.24253668274317963,1.1922193317336487,-0.22604196557456813,272.0,1.6660079051383399
486,GME,2023-01-20,290.0,127.5,145.5,136.5,,,0.7262614182611763,1.0877911862499308,0.7442130605605874,154.0,171.85,162.925,,,-0.2514051343273084,1.1649687949518934,-0.2386621174565946,272.0,1.6660079051383399
487,GME,2023-01-20,300.0,125.0,143.0,134.0,,,0.7174612616144868,1.085498357779303,0.7358543124563824,162.0,175.0,168.5,,,-0.2593842886956067,1.1441367585804192,-0.2503268795157332,272.0,1.6660079051383399
488,GME,2023-01-20,310.0,123.0,141.0,132.0,,,0.7096994381861998,1.0869617996061864,0.7285002780498141,171.5,185.0,178.25,,,-0.26536566898664987,1.160289300427967,-0.25369882046993386,272.0,1.6660079051383399
